pays,ville,coordonnesgroup
États-Unis,Orient,Point(-88.9761 37.9189) | Point(-94.418888888 41.202777777)
États-Unis,Ostrander,Point(-92.428055555 43.613611111)
États-Unis,Othello,Point(-119.167222222 46.823611111)
États-Unis,Pingree,Point(-98.909444444 47.164444444)
États-Unis,Post Falls,Point(-116.948 47.712)
États-Unis,Riley,Point(-96.8272 39.2981)
États-Unis,Spragueville,Point(-90.43 42.075555555)
États-Unis,Venus,Point(-97.1069 32.4294)
États-Unis,Wilkes-Barre,Point(-75.878055555 41.244444444)
États-Unis,Bad Axe,Point(-83.000833333 43.801944444)
États-Unis,Lakeshire,Point(-90.3372 38.5392)
États-Unis,New Vienna,Point(-91.1136 42.5483)
États-Unis,Park Falls,Point(-90.448611111 45.934722222)
États-Unis,Alakanuk,Point(-164.645 62.6847)
États-Unis,Aliceville,Point(-88.154427 33.126276)
États-Unis,Anaktuvuk Pass,Point(-151.734 68.1431)
États-Unis,Brewton,Point(-87.071164 31.117706)
États-Unis,Columbiana,Point(-86.609365 33.183545) | Point(-80.6883 40.8856)
États-Unis,Crossett,Point(-91.963333333 33.124722222)
États-Unis,Eureka Springs,Point(-93.7383 36.4031)
États-Unis,Gulf Shores,Point(-87.701468 30.267797)
États-Unis,Humnoke,Point(-91.758888888 34.542222222)
États-Unis,Klawock,Point(-133.085 55.55472)
États-Unis,Lake Havasu City,Point(-114.308888888 34.49)
États-Unis,Larsen Bay,Point(-153.991 57.5367)
États-Unis,Lower Kalskag,Point(-160.35905 61.513735)
États-Unis,Luverne,Point(-86.2633 31.7144) | Point(-96.210277777 43.655833333) | Point(-97.935555555 47.251666666)
États-Unis,Napakiak,Point(-161.973491 60.693282)
États-Unis,Nuiqsut,Point(-151.005833333 70.216388888)
États-Unis,Plumerville,Point(-92.642777777 35.160833333)
États-Unis,Saxman,Point(-131.595833 55.318333)
États-Unis,Seldovia,Point(-151.7125 59.438888888)
États-Unis,South Tucson,Point(-110.968888888 32.196111111)
États-Unis,Tillar,Point(-91.453055555 33.711388888)
États-Unis,Vestavia Hills,Point(-86.778894 33.433057)
États-Unis,Auburn,Point(-121.074444444 38.898611111) | Point(-86.716944444 36.866388888) | Point(-70.241388888 44.089166666) | Point(-89.7458 39.5889) | Point(-122.214722222 47.302222222) | Point(-95.842222222 40.388333333) | Point(-85.480823 32.597684) | Point(-95.8167 38.9067) | Point(-84.069722222 43.603333333) | Point(-83.8319 34.0167) | Point(-85.0588575 41.3669942) | Point(-76.564769444 42.931661111) | Point(-94.877222222 42.250833333)
États-Unis,Avalon,Point(-118.327777777 33.340833333)
États-Unis,Avera,Point(-82.5275 33.195)
États-Unis,Balaton,Point(-95.872222222 44.233333333)
États-Unis,Bethlehem,Point(-75.375555555 40.626111111)
États-Unis,Black Diamond,Point(-122.014722222 47.317777777)
États-Unis,Chase,Point(-98.3486 38.3556)
États-Unis,Collinsville,Point(-89.9813252 38.6805452) | Point(-95.839722222 36.367222222)
États-Unis,Deer Park,Point(-84.3967 39.2039) | Point(-117.470277777 47.956944444) | Point(-95.118108 29.692003)
États-Unis,Delaware City,Point(-75.591666666 39.575)
États-Unis,Dolliver,Point(-94.615 43.464722222)
États-Unis,El Paso,Point(-106.488611111 31.759166666) | Point(-89.0161 40.7389)
États-Unis,Fairview,Point(-95.7275 39.84) | Point(-111.438 39.6289) | Point(-98.477016666 36.270611111) | Point(-122.438888888 45.541944444) | Point(-84.4889 38.9978) | Point(-94.0875 36.8183) | Point(-87.129166666 35.981944444)
États-Unis,Friendsville,Point(-84.131111111 35.755833333)
États-Unis,Funkley,Point(-94.431388888 47.783611111)
États-Unis,Garfield,Point(-95.491944444 45.940833333) | Point(-99.245 38.0764) | Point(-74.1083 40.8798)
États-Unis,Greenville,Point(-86.627567 31.831273) | Point(-91.0483 33.3986) | Point(-84.6281 40.1025) | Point(-89.4 38.8833) | Point(-90.4483 37.1272) | Point(-82.385555555 34.844444444) | Point(-96.1097 33.1261) | Point(-95.145555555 43.016111111) | Point(-77.3725 35.601666666) | Point(-87.176388888 37.207222222) | Point(-84.713611111 33.027777777) | Point(-85.252777777 43.1775)
États-Unis,Hagerstown,Point(-77.72 39.642777777)
États-Unis,Harrington,Point(-75.575 38.925) | Point(-118.256 47.4803)
États-Unis,Hesperia,Point(-117.306111111 34.412777777)
États-Unis,Johnson City,Point(-82.3667 36.3333) | Point(-98.4081 30.2764) | Point(-122.580833333 45.404722222) | Point(-101.753 37.5697)
États-Unis,La Monte,Point(-93.4239 38.7717)
États-Unis,Miami Springs,Point(-80.291111111 25.819722222)
États-Unis,Millington,Point(-89.902222222 35.336666666)
États-Unis,Morris,Point(-88.4281 41.3753) | Point(-95.861111111 35.61) | Point(-95.913888888 45.586111111)
États-Unis,Oakville,Point(-91.043611111 41.097777777) | Point(-123.233611111 46.839444444)
États-Unis,Odin,Point(-94.742777777 43.866388888)
États-Unis,Pasadena,Point(-95.173888888 29.676111111) | Point(-118.131944444 34.156111111)
États-Unis,Riviera Beach,Point(-80.067222222 26.78)
États-Unis,Torrington,Point(-104.1825 42.066666666) | Point(-73.011944444 41.835)
États-Unis,Winsted,Point(-73.06 41.921111111) | Point(-94.04747 44.96385)
États-Unis,Woodlawn,Point(-84.4733 39.0903)
États-Unis,Maquoketa,Point(-90.666111111 42.066944444)
États-Unis,Primghar,Point(-95.627777777 43.087777777)
États-Unis,Weatherby Lake,Point(-94.6978 39.2386)
États-Unis,Cripple Creek,Point(-105.179283 38.747294)
États-Unis,Prague,Point(-96.687777777 35.486111111)
États-Unis,Shady Cove,Point(-122.816 42.61)
États-Unis,Andover,Point(-97.13694 37.69111) | Point(-93.291388888 45.233333333) | Point(-90.25167 41.97861)
États-Unis,Azle,Point(-97.536666666 32.892777777)
États-Unis,Bainbridge Island,Point(-122.535 47.655277777)
États-Unis,Bakersfield,Point(-119.018611111 35.405833333)
États-Unis,Balltown,Point(-90.868611111 42.6375)
États-Unis,Bartlett,Point(-89.84117 35.22299) | Point(-97.4306 30.7956) | Point(-95.2117 37.055)
États-Unis,Bayonne,Point(-74.1102 40.6624)
États-Unis,Beardstown,Point(-90.42861 40.01194)
États-Unis,Beaver,Point(-112.639 38.2764) | Point(-94.141111111 42.037777777)
États-Unis,Beckley,Point(-81.183055555 37.779722222)
États-Unis,Belding,Point(-85.228888888 43.097777777)
États-Unis,Bellefontaine,Point(-83.7581 40.3608)
États-Unis,Belleville,Point(-93.449166666 35.091666666) | Point(-89.995277777 38.521666666) | Point(-83.483333333 42.2) | Point(-97.6303 39.8236)
États-Unis,Belzoni,Point(-90.485 33.1817)
États-Unis,Berlin,Point(-71.183888888 44.468611111) | Point(-98.487777777 46.378333333) | Point(-88.948611111 43.969722222)
États-Unis,Bern,Point(-95.9708 39.9628)
États-Unis,Bertram,Point(-98.0558 30.7442) | Point(-91.5344 41.95)
États-Unis,Harlingen,Point(-97.7 26.2)
États-Unis,West Allis,Point(-88.018333333 43.058055555)
États-Unis,"East Point, Georgia",Point(-84.4514 33.6761)
États-Unis,Narka,Point(-97.4272 39.9603)
États-Unis,Anna Maria,Point(-82.734444444 27.530277777)
États-Unis,Annandale,Point(-94.124444444 45.262777777)
États-Unis,Ansonia,Point(-73.068611111 41.343333333)
États-Unis,Baldwin,Point(-83.552643 34.490757) | Point(-90.840555555 42.073888888)
États-Unis,Benld,Point(-89.8022 39.0931)
États-Unis,Bishop,Point(-118.3951 37.3635) | Point(-97.7994 27.5853)
États-Unis,Bradenton,Point(-82.583333333 27.483333333)
États-Unis,Breese,Point(-89.5231161 38.613883)
États-Unis,Brewster,Point(-119.782 48.0986) | Point(-95.468611111 43.698611111) | Point(-101.377 39.3628)
États-Unis,Cairo,Point(-89.180277777 37.013055555) | Point(-84.2167 30.8833)
États-Unis,Caledonia,Point(-91.497 43.63465)
États-Unis,Carterville,Point(-94.4403 37.1494) | Point(-89.077222222 37.76)
États-Unis,Champaign,Point(-88.261111111 40.112777777)
États-Unis,Chillicothe,Point(-82.983888888 39.336388888) | Point(-89.4900929 40.9204984) | Point(-99.5122 34.2553) | Point(-92.528888888 41.086388888) | Point(-93.5519 39.7931)
États-Unis,Colona,Point(-90.3378295 41.4480833)
États-Unis,Countryside,Point(-87.8739 41.7789)
États-Unis,Crescent,Point(-97.595029 35.952963) | Point(-95.858888888 41.363611111)
États-Unis,Dallas City,Point(-91.1644442 40.6352674)
États-Unis,DeSoto,Point(-96.8589 32.5992)
États-Unis,East Dubuque,Point(-90.6411 42.4911)
États-Unis,Fort Bragg,Point(-123.805277777 39.445833333)
États-Unis,Franklin,Point(-85.0983 33.2797) | Point(-96.4861 31.0261) | Point(-71.4 42.083333333) | Point(-86.0567 39.4897) | Point(-98.953055555 40.095277777) | Point(-86.8575 35.929166666) | Point(-88.0022 42.8992) | Point(-94.880833333 44.528055555) | Point(-84.3017 39.5614) | Point(-111.803 42.0161) | Point(-86.5775 36.7225) | Point(-92.7536 39.0114) | Point(-71.6475 43.4442) | Point(-91.5083 29.7917) | Point(-91.511944444 40.666388888) | Point(-76.930799 36.674954) | Point(-79.8314 41.3978)
États-Unis,Gillespie,Point(-89.8164 39.1261)
États-Unis,Golconda,Point(-88.4874306 37.3621442)
États-Unis,Haileyville,Point(-95.578888888 34.853888888)
États-Unis,Havana,Point(-90.06 40.2969) | Point(-93.529166666 35.111111111) | Point(-97.6189 45.9508) | Point(-95.9419 37.0911)
États-Unis,Havelock,Point(-94.701666666 42.833333333) | Point(-76.9092 34.8828)
États-Unis,Hillsboro,Point(-90.5633 38.2322) | Point(-97.1244 32.0094) | Point(-89.4844 39.165) | Point(-91.713611111 40.836388888) | Point(-83.6139 39.2058) | Point(-97.2025 38.3514) | Point(-97.06203 47.40387) | Point(-122.988333333 45.523055555) | Point(-90.341388888 43.652777777)
États-Unis,Imlay City,Point(-83.077777777 43.024722222)
États-Unis,Jacksonville,Point(-85.760467 33.815766) | Point(-81.65 30.316666666) | Point(-90.2344 39.7319) | Point(-95.2686 31.9636) | Point(-92.115277777 34.870277777) | Point(-77.409722222 34.759722222) | Point(-122.967222222 42.314444444)
États-Unis,Jonesboro,Point(-90.7 35.833333333) | Point(-89.2686 37.4511) | Point(-84.3542 33.5244) | Point(-85.6294 40.4794)
États-Unis,Le Mars,Point(-96.165833333 42.788888888)
États-Unis,Lexington,Point(-84.494722222 38.029722222) | Point(-83.1108 33.8703) | Point(-93.875 39.1831) | Point(-90.0511 33.1144) | Point(-88.7853 40.6425) | Point(-97.336111111 35.015277777) | Point(-119.688055555 45.445277777) | Point(-99.743888888 40.779444444) | Point(-80.258611111 35.816666666) | Point(-93.172222222 45.1375) | Point(-88.3925 35.657222222) | Point(-79.4428157 37.7840208)
États-Unis,Lockport,Point(-88.0291862 41.5903641) | Point(-78.6911 43.1697)
États-Unis,Mascoutah,Point(-89.8082587 38.4914001)
États-Unis,Masonville,Point(-91.590555555 42.479722222)
États-Unis,Melissa,Point(-96.57167 33.28333)
États-Unis,Mendota,Point(-89.11833 41.54917) | Point(-93.164444444 44.887222222) | Point(-120.381666666 36.753611111)
États-Unis,Monroe,Point(-93.103611111 41.521944444) | Point(-92.1183 32.5094) | Point(-112.120277777 38.629444444) | Point(-83.397777777 41.916388888) | Point(-84.3642 39.4447) | Point(-80.549722222 34.988888888) | Point(-121.988333333 47.857777777) | Point(-89.64083 42.59889) | Point(-83.7108 33.7933) | Point(-123.299722222 44.316111111)
États-Unis,Nauvoo,Point(-91.380277777 40.544444444)
États-Unis,Newton,Point(-71.209722222 42.336944444) | Point(-88.1643566 38.9872484) | Point(-97.3475 38.0442) | Point(-93.7542 30.8503) | Point(-93.046944444 41.698611111) | Point(-84.3394 31.3167) | Point(-81.224444444 35.665) | Point(-89.1594 32.325)
États-Unis,North Canton,Point(-81.401111111 40.875)
États-Unis,Oak Forest,Point(-87.7526514 41.6054669)
États-Unis,Oakland,Point(-122.25 37.8) | Point(-96.466111111 41.835) | Point(-88.0253 39.6567) | Point(-95.395555555 41.308611111) | Point(-86.2494 37.0417) | Point(-123.296944444 43.422777777) | Point(-90.3844 38.5758)
États-Unis,Ontario,Point(-116.968611111 44.026944444) | Point(-82.6031 40.7689) | Point(-117.627777777 34.052777777)
États-Unis,Pana,Point(-89.0817 39.3867)
États-Unis,Piedmont,Point(-97.751944444 35.670833333) | Point(-85.61306 33.92583) | Point(-90.6958 37.1539) | Point(-122.231666666 37.824444444) | Point(-103.388611111 44.231666666)
États-Unis,Shawneetown,Point(-88.1865056 37.7157866)
États-Unis,St. Marys,Point(-84.39 40.5442) | Point(-93.7361 41.3072) | Point(-78.5428 41.4375) | Point(-96.0686 39.1964)
États-Unis,Stewartville,Point(-92.4885 43.855530555)
États-Unis,Wamac,Point(-89.1432387 38.506218)
États-Unis,Ward,Point(-91.955 35.02)
États-Unis,West Chicago,Point(-88.2419807 41.9021603)
États-Unis,Weston,Point(-80.388055555 26.1075) | Point(-96.6422 33.3258) | Point(-94.8978 39.4133) | Point(-111.975 42.036111111) | Point(-118.424444444 45.814166666) | Point(-80.47 39.041944444)
États-Unis,Westport,Point(-124.11 46.890833333) | Point(-95.167222222 45.715)
États-Unis,Wilmington,Point(-88.1640017 41.320443) | Point(-77.912222222 34.223333333) | Point(-83.8292 39.4458) | Point(-75.551388888 39.748333333)
États-Unis,Yukon,Point(-97.749166666 35.502222222)
États-Unis,Zeigler,Point(-89.0533 37.8997)
États-Unis,Coral Gables,Point(-80.271111111 25.75)
États-Unis,Jesup,Point(-81.885 31.6019) | Point(-92.062777777 42.475833333)
États-Unis,Karnes City,Point(-97.9 28.8833)
États-Unis,Orange City,Point(-81.286944444 28.926111111) | Point(-96.058888888 43.005555555)
États-Unis,Potterville,Point(-84.738888888 42.629166666)
États-Unis,Kenosha,Point(-87.845555555 42.582222222)
États-Unis,Aberdeen,Point(-112.839444444 42.943333333) | Point(-76.169166666 39.510277777) | Point(-98.486388888 45.464722222) | Point(-123.818611111 46.975833333) | Point(-88.549722222 33.824444444)
États-Unis,Chester,Point(-92.361111111 43.491111111) | Point(-89.82306 37.91389) | Point(-80.562777777 40.612777777) | Point(-81.211666666 34.705555555) | Point(-75.372777777 39.847222222)
États-Unis,Doolittle,Point(-91.8858 37.9417)
États-Unis,Elkton,Point(-92.708611111 43.662777777) | Point(-123.568055555 43.6375) | Point(-86.898055555 35.062777777) | Point(-87.1564 36.8089) | Point(-96.481944444 44.235833333)
États-Unis,Elma,Point(-123.406388888 47.005555555) | Point(-92.4386 43.2456)
États-Unis,Erick,Point(-99.869722222 35.213611111)
États-Unis,Gackle,Point(-99.143333333 46.627222222)
États-Unis,Gordon,Point(-102.203888888 42.806944444) | Point(-98.3661 32.5442) | Point(-83.3353 32.8858)
États-Unis,Hills,Point(-96.35833333 43.52638889) | Point(-91.535 41.556944444)
États-Unis,Hooper,Point(-112.117777777 41.167222222) | Point(-96.547222222 41.611111111)
États-Unis,Horn Lake,Point(-90.0431 34.9586)
États-Unis,Inglewood,Point(-118.346111111 33.9575)
États-Unis,Ingram,Point(-99.2375 30.0769)
États-Unis,Kalamazoo,Point(-85.59 42.29)
États-Unis,Keystone Heights,Point(-82.033055555 29.787222222)
États-Unis,Lavon,Point(-96.4383 33.0267)
États-Unis,Linneus,Point(-93.1878 39.8781)
États-Unis,Long Beach,Point(-118.1956168 33.768321) | Point(-89.159722222 30.3525) | Point(-73.66775 40.58605) | Point(-95.4175 45.654722222)
États-Unis,Milton,Point(-87.046388888 30.630277777) | Point(-92.161666666 40.673055555) | Point(-122.3175 47.248333333) | Point(-84.3007 34.1322) | Point(-88.955 42.777777777) | Point(-85.37389 38.70944) | Point(-98.041666666 48.626388888)
États-Unis,Montgomery,Point(-86.279166666 32.361666666) | Point(-95.698055555 30.389444444) | Point(-84.3475 39.2472) | Point(-81.326666666 38.18) | Point(-93.580555555 44.440277777)
États-Unis,Morning Sun,Point(-91.253611111 41.095277777)
États-Unis,Nederland,Point(-93.9967 29.9731)
États-Unis,North Lauderdale,Point(-80.224444444 26.215833333)
États-Unis,Norwood,Point(-85.6125 38.2519) | Point(-84.455 39.16) | Point(-92.416619 37.1097)
États-Unis,Old Town,Point(-68.6764 44.9431)
États-Unis,Ryan,Point(-91.483055555 42.350555555) | Point(-97.954166666 34.021666666)
États-Unis,Sedgwick,Point(-97.4228 37.9164)
États-Unis,Sharonville,Point(-84.413333333 39.268055555)
États-Unis,Shelbyville,Point(-85.7764 39.5219) | Point(-88.7997 39.4081) | Point(-92.0411 39.8072) | Point(-85.2258 38.2122) | Point(-86.4522 35.4889)
États-Unis,Solen,Point(-100.795833333 46.387777777)
États-Unis,White Bear Lake,Point(-93.01 45.084722222)
États-Unis,Windsor,Point(-122.805277777 38.546111111) | Point(-93.5233 38.5322)
États-Unis,Woodbury,Point(-92.936666666 44.918888888) | Point(-75.1515 39.8379) | Point(-84.5811 32.9806) | Point(-86.6367 37.1833)
États-Unis,Mechanicville,Point(-73.690555555 42.903888888)
États-Unis,Gillette,Point(-105.505277777 44.282777777)
États-Unis,Friendswood,Point(-95.198055555 29.5125)
États-Unis,Owensboro,Point(-87.11839 37.757748)
États-Unis,South Salt Lake,Point(-111.889166666 40.707777777)
États-Unis,Uintah,Point(-111.93 41.144166666)
États-Unis,Yorba Linda,Point(-117.813231 33.888551)
États-Unis,Glen Rose,Point(-97.7475 32.246666666)
États-Unis,Arcadia,Point(-118.036388888 34.132777777) | Point(-90.627777777 37.586944444) | Point(-94.62333 37.64111) | Point(-81.866666666 27.216666666) | Point(-95.045555555 42.086944444) | Point(-91.495 44.251944444)
États-Unis,Ardmore,Point(-97.129444444 34.181111111) | Point(-86.851402 35.004746)
États-Unis,Argusville,Point(-96.935555555 47.051666666)
États-Unis,Argyle,Point(-97.18528 33.11639) | Point(-96.820833333 48.332777777)
États-Unis,Ayr,Point(-97.491944444 47.041944444)
États-Unis,Bayard,Point(-103.324722222 41.758055555) | Point(-108.134166666 32.759444444) | Point(-94.557222222 41.852222222)
États-Unis,Breaux Bridge,Point(-91.8993 30.2736)
États-Unis,Buford,Point(-83.998611111 34.116944444)
États-Unis,Climax,Point(-96.2239 37.7203) | Point(-96.816944444 47.607777777) | Point(-84.4319 30.8772)
États-Unis,Detroit,Point(-95.2644 33.6617) | Point(-122.151388888 44.735555555)
États-Unis,Dodge City,Point(-100.018333333 37.759722222)
États-Unis,Escalante,Point(-111.601388888 37.769444444)
États-Unis,Fortuna,Point(-124.157222222 40.598055555) | Point(-103.774166666 48.911111111)
États-Unis,Fremont,Point(-121.982777777 37.543055555) | Point(-92.435 41.212222222) | Point(-83.1172 41.3489) | Point(-96.49 41.439722222) | Point(-85.941944444 43.4675)
États-Unis,Gravity,Point(-94.744166666 40.759166666)
États-Unis,Greer,Point(-82.225 34.930277777)
États-Unis,Hampton,Point(-92.465555555 33.536944444) | Point(-82.136666666 29.864166666) | Point(-93.00216 44.61024) | Point(-84.2894 33.3814) | Point(-81.111666666 32.8675) | Point(-76.360126 37.034946) | Point(-93.207777777 42.743055555)
États-Unis,Hillsborough,Point(-122.356388888 37.560277777)
États-Unis,Kensington,Point(-99.0322 39.7661) | Point(-95.696111111 45.778055555)
États-Unis,Lago Vista,Point(-97.996111111 30.449722222)
États-Unis,Metropolis,Point(-88.72528 37.15306)
États-Unis,Monticello,Point(-91.793888888 33.627222222) | Point(-88.5731 40.0281) | Point(-91.189166666 42.238888888) | Point(-109.341944444 37.869166666) | Point(-86.7653 40.7467) | Point(-83.6858 33.3033) | Point(-93.7942 45.3057) | Point(-83.867222222 30.544722222) | Point(-84.85 36.8381)
États-Unis,New Holstein,Point(-88.090833333 43.948055555)
États-Unis,Northwood,Point(-93.219166666 43.445833333) | Point(-97.568888888 47.734722222) | Point(-83.46882 41.60727) | Point(-83.4992 41.6108)
États-Unis,Rosenberg,Point(-95.805 29.5525)
États-Unis,Waldo,Point(-93.294444444 33.351944444) | Point(-98.7978 39.1203) | Point(-82.170833333 29.789722222)
États-Unis,Maupin,Point(-121.083055555 45.173888888)
